x,y,z
-0.26296594240658916,-0.1338863455513802,0.19593370436236165
0.19504486374354993,-0.6008485525816429,-0.2149593774805707
-0.16929090518178466,0.6032898480366976,0.22984158717424763
-0.2289548509748609,-0.348709310942848,-0.7753247690050776
-0.13035033046648528,0.587730723946112,0.5650777227229444
-0.24560812905392113,-0.583040641041546,-0.12116230427296182
0.2296616458982066,0.4463004725702797,-0.18741208433233214
-0.11253411740374425,0.16540297311294097,0.7912428654952384
0.23597974171695038,0.4923810059636712,0.7060440949773629
-0.10480346549139813,0.6002177843327199,0.33599443426957526
-0.13627270018982066,-0.448793880977984,-0.7962251049140981
-0.06993184419696656,-0.08432406244061151,0.7956138433545408
0.1861126663319048,0.5954965058217704,0.12832800905794117
-0.2521634029306111,0.4153149555210274,-0.35524012411158434
0.15582214430287647,0.4406608860213059,-0.7781306906248898
-0.24650362624984226,0.3420733218118684,0.7646002151838562
-0.2629429989386676,0.21250363938181535,-0.0953857276156831
-0.2581822508667418,0.07919273404258137,0.4017884364082044
-0.2549268815627304,-0.5369310854218245,0.6127060571616902
0.04693035817204313,0.2766881240150342,0.7927520719100825
0.1164332114781219,0.08288379382879141,0.7913204103996886
0.07205388926290254,0.5988622626126999,-0.09640054962971933
-0.2440834375979927,0.02418747965881688,0.7846577763328485
0.25922046985908914,0.015863170085218623,-0.4598502236409136
-0.2628068382814767,-0.31088809113323007,-0.05636310121576635
0.250420652505397,-0.10497887745199842,-0.3567072319616311
0.214777060561855,0.14090735441410904,0.0117365149837265
-0.2589457331294653,-0.14622479363735572,-0.6663139951170606
0.21157568913078387,0.5431341573756182,0.035951109253922885
-0.2579246985171402,-0.42756628054431606,-0.005510512270209606
0.2200256310695653,0.15764245323413043,0.4370638695656472
0.13573472202040984,-0.6012598924814342,0.518932648776366
-0.24867730486086198,-0.5308073358498331,-0.17881306299829583
-0.2445263474724763,-0.0011690741677150586,0.774924170229447
0.23170328379095134,-0.2923729022921021,-0.18590543708686674
0.12221803004852748,0.3178216107758511,0.7900904012669919
0.22814263112907135,0.5013457596442343,-0.4674762220023419
0.2361601698747696,0.4445723681100098,-0.41519041016025393
-0.2606982447115322,-0.36714912647523396,0.062170220783883505
-0.23116039420371837,-0.20124792012470935,0.7962173745611686
0.12873761673951126,-0.3459506656288491,-0.7897686573665171
0.23214824596214287,-0.14552080366170378,0.5490111826390975
0.12613715314959173,-0.6016549380796734,0.6934187710132893
-0.2612446091150047,0.15919839440543362,0.08329566936307448
0.08848380907706639,-0.19040799329216151,-0.7948480429547748
-0.24708679642777379,0.1357260076057093,0.7135568328840672
-0.1032806123978446,-0.5961910855140756,-0.5896296253253539
-0.2507050273565247,0.49622187505713433,-0.5879538670237803
-0.10893230342247351,-0.5951380416161092,-0.4104326163939973
-0.16542803588776955,-0.5978090362676258,0.013012644017787203
0.1215692531424882,0.59833491457338,0.0970326658794028
-0.2676311141109664,0.05547969491503416,-0.5707546185737159
0.21711106229743174,0.5619285909610019,-0.2834220032507438
-0.26699042040734244,-0.15819576826993387,-0.13257821902411646
-0.26001924939264315,-0.3923720537214327,-0.06668455771547908
0.1821332995311183,-0.2525906171845206,0.7899793464585518
0.06428326550184371,-0.6033572258112687,0.6104145063109294
0.26597032126478315,-0.029659445223550365,-0.6735582521680886
0.211087893357132,0.3458521324557397,0.37825807779517034
-0.2515200127258089,0.4376592701949508,-0.0775160252434836
-0.24968081354111166,0.21718970739522428,-0.7224069609329931
0.2149673443085822,-0.44573771301640147,0.4917748747818396
-0.266292250853332,-0.21568343802634532,-0.3116054903152575
0.12106614142496586,-0.05757231677189859,0.7918134706854273
0.22503858525781512,0.20033443647599117,-0.07640504942171264
0.206710203056467,0.41259900399342675,0.13382548413563242
0.2111826418228013,0.5851853337462474,0.4573630067757206
0.08373654569756442,-0.2741052229484036,0.7927903901326027
-0.2595770801674503,0.30001786216890036,-0.007272878889377553
0.21959253251669722,0.49517192248489983,0.45780990775182506
-0.13245703809407836,-0.6006246252910138,0.16482547510797235
-0.23597216843764152,0.6031978587704802,-0.422990430945227
-0.2238151184715039,-0.5972592383627361,0.13564224944859704
0.24954123606542863,-0.35108479098613143,-0.7220268771349224
0.2167679120585675,0.5639118347162702,-0.24051759080328555
-0.04899295642069978,0.3049188736267069,-0.7971962358601838
-0.25725595262868167,-0.23326863349397356,0.38584626422213375
0.2118126330262408,-0.5409971023667619,0.7491846497459784
-0.2553022944152653,0.3941682362448099,0.2921307202092417
0.051072158779727025,0.5996904718371233,0.15312737841743776
0.2597174748848296,0.07352728457840378,-0.7134643697400008
-0.25324844783308764,0.4057714743220401,-0.05006525689668405
-0.2639629238421925,0.28651176316116056,-0.5245886579651559
-0.2670774403747636,-0.14371529679615186,-0.13305282231140672
0.21100561018570202,0.4949062506494651,0.4024746494639875
-0.252356498107745,0.11776920629667903,0.5766762265430867
0.19958603227072721,0.1680871028503821,0.25521745275918745
-0.09778045059071191,0.6022720808570983,-0.06967955467138816
-0.26544151677065064,-0.1112466698853646,-0.02752087464328451
0.2136143782426896,0.026036920886910127,0.39783948858701296
-0.2564413722607344,-0.2719476938572112,0.46837151366242824
-0.26335545466900284,-0.25311112847712336,0.03396527026555103
-0.22914894583705017,0.25061125624601815,-0.7816975263763516
-0.2407140023478928,-0.5514817437459619,-0.6397731840632119
-0.20276532308534168,-0.593367214290439,-0.40409119105811403
0.15338770805749036,-0.172695555673513,0.7910758449269344
-0.26504179830847585,-0.01457482097174554,-0.07756450779055962
0.128020991158063,0.5978483549315395,-0.05788989167036563
-0.10805691590626894,-0.5987482812923296,0.7603359581860374
0.19438078516491025,-0.24392370526446222,0.20818240524963963
-0.17778335975941142,0.6022157874093166,0.6945504696061635
0.21068778493868534,0.5515712237562831,0.1005159641562385
0.2200419907547404,-0.3676574255231803,-0.08048905960664966
-0.054860577098395744,0.5962760971412878,0.3962100331841764
-0.2556252830061802,-0.08061893775525321,0.47471013292838565
-0.2594290642231719,-0.20992988494320203,-0.634738159502559
-0.12007690743434912,0.6044937056011161,-0.7087953164045357
-0.2569209881877181,-0.40387341656477954,0.3540598023097468
0.18794317188378692,-0.6087660661044136,0.07774639992680846
-0.21061598856814442,-0.3293733203474348,0.7942153209958354
-0.17757650305623776,-0.6014836679293412,0.48048712942368743
-0.26361063868175744,-0.0953408970691251,0.1080471680331459
0.21274285457003705,0.42452756891130217,0.057150448600191334
-0.22022118653981623,0.030653652587509857,0.796643122117875
-0.06843241246184954,-0.5966334602938999,0.7779034956454434
0.2288031454059706,-0.46106236218748614,-0.2949576227673498
0.20235217470844444,-0.588175656074675,0.747142820819423
-0.25106379787930827,0.4899777125059046,0.23559574314912632
-0.26672324973599215,0.1322588995306774,-0.3466618937593824
-0.26262457834853836,-0.17567289567025737,0.22873355395015868
-0.19343678079033194,-0.5975109502019886,0.026415381359788184
0.12250414011779914,-0.5855752804285722,0.7832110684416538
-0.2546240799153272,0.4416526884179645,-0.5211995710369803
-0.2529941067508359,0.4342042979530327,0.6934277692777233
-0.08637665998929786,-0.5976796992085388,-0.7344392562168838
-0.24871946988414972,0.3044271383536332,0.7604182216635449
-0.26368636715242416,-0.22860979674352622,0.06095040051811842
0.22555128560807838,-0.37582559161549195,0.7332479202385983
0.23147648582595998,-0.2520294624351954,-0.7686676351857877
0.06333352454846691,-0.6075527347067649,0.10753985041158044
-0.26252905807504634,0.218140024003048,-0.04029273320346314
-0.2566236568427576,-0.44842723588017863,0.3546317774677554
-0.10413706759430433,0.6040878655435429,-0.7010727849761915
0.1449145638480932,0.5593724109964794,-0.7769426243882236
0.21334239801872706,-0.036231050492067915,0.009996246876328791
-0.26831975796483554,-0.01945534974065685,-0.3022077656229911
-0.25980572651809586,-0.35186349875618533,0.22238829844799535
-0.26516233236181974,-0.08975858055408659,-0.023138053043187997
0.24687705327959691,0.42938502543678375,-0.5886567160721009
0.20619992417412714,0.3111817314085044,0.10519516385551567
-0.258147493142175,0.3365328118129125,-0.1856887214604526
0.2094481228633718,0.028820081099960836,0.049889189205688925
0.23249046974084364,0.37921779093479896,-0.7576226622371909
0.12007773485472224,0.5977260145688416,-0.3243169906372991
-0.2599268687422628,0.31671762987764657,-0.2959878524476706
0.2542302536541978,0.022832580951445473,-0.3801296757200087
-0.2604804098909961,0.23482043083159418,0.08093348423020301
-0.25955434656027404,-0.03581734850536551,0.34648717078336916
-0.25552568767634787,-0.4528914459933309,0.4760398571334402
0.18985837963639657,-0.22571805855773824,0.7898468707535893
0.1565260242470628,-0.6005116337608404,-0.23230925390782595
-0.2011722989455065,-0.5958361731727034,-0.11174021602878878
0.18905913898127813,0.3517093307813207,0.7874495953124151
-0.26659532985853035,-0.03750023738868505,-0.42973366765013893
-0.25899574230295885,0.30563483420378934,0.13710964410748047
-0.04107082278391365,0.5879429597622452,0.5129156778540058
-0.1828086297539912,0.6036631338040097,0.0025200175095543096
-0.194510334314095,0.6057931566909504,0.7775406713353041
0.21799845159719827,-0.03484793424898956,0.4299731670085709
-0.09366993527479377,-0.5954515888099038,-0.5007141839897709
-0.25067334481697007,0.4493328862082194,-0.435486810030045
